filename,style,color_palette,materials,lighting,mood,objects,layout,summary,style_group,mood_group,lighting_group,room_type,is_bedroom
mediterranean_938.jpg,Modern Minimalist,"white, gray, orange","wood, fabric, concrete",soft and natural light from large windows,open and airy,"sofa, coffee table, floor lamp, chairs, throws",open space with central seating area,"The living room has a modern minimalist style, featuring white walls and gray accents. Wood furniture is complemented by orange cushions, creating a warm atmosphere. Large windows fill the room with soft, natural light. The layout includes a central seating arrangement surrounded by chairs and pillows.",Minimalist,Bright/Airy,Natural (Window),Bedroom,TRUE
mediterranean_969.jpg,Nature-Inspired,"green, brown, orange","wood, stone, glass",Dappled sunlight from trees and clouds,"Peaceful, inviting, earthy","pathway with natural stone pavers, benches facing the view, garden beds with various plants",Open space that leads to a picturesque hillside view,"This garden is a tranquil retreat from everyday life, inviting visitors to sit, relax and enjoy the beauty of nature.",Other,Calm/Serene,Natural,Garden/Outdoor,TRUE
mediterranean_975.jpg,Modern Minimalist,"white, navy blue","wood, fabric",natural soft light from large windows and chandeliers,cozy and elegant,"sofa, chair, coffee table, rugs, lamps, couch",open space with central seating area and bedroom wings on either side,"This modern minimalist living room features a soothing color palette, natural materials, and elegant furnishings to create a cozy yet stylish space.",Minimalist,Warm/Cozy,Natural (Window),Bedroom,TRUE
mediterranean_98.jpg,Modern Minimalist,"white, beige, light wood","oak wood, linen, concrete",natural soft light from large windows and overhead fixtures,calm and airy,"king size bed, wooden nightstand, white lampshade, blue throw blanket","open space with central seating area, centered around large bed","This room features a king-sized bed at the center of an open floor plan. The design is minimalistic, with a color palette of white and light wood tones, complemented by oak wood accents. Natural light floods in through the windows and overhead fixtures, creating a calm and airy atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_0.jpg,Modern Minimalist,"white, black, wood","oak wood, leather, fabric, metal",recessed lighting with ambient LED lights and natural light from the large window,"clean, bright, and spacious","sofa, coffee table, bookshelf, armchair, floor lamp",open plan layout with kitchenette in one corner and bedroom area in another corner,"This is a modern, minimalist living space that feels clean, bright, and spacious. It features wooden walls and furniture, black accents, and a large window for natural light.",Minimalist,Modern/Sophisticated,Natural (Window),Bedroom,TRUE
mid-century-modern_135.jpg,Scandinavian,"beige, white, blue","wood paneling, leather, linen",soft and warm ambient light,cozy and inviting,"bed, nightstand, pillows, area rug",open space with central bedroom area,"This is a modern Scandinavian designed room featuring wood paneling, leather accents, and linen textiles. The room has a cozy atmosphere with soft lighting and an open layout that focuses on the large bed in the center.",Scandinavian,Warm/Cozy,Ambient/Soft,Bedroom,TRUE
mid-century-modern_138.jpg,Vintage Airstream,"red, white, gray","wood, metal, fabric",Natural light from windows and ceiling lights,Warm and inviting,"booth dinette set, kitchenette, red accent pillows, wooden floor",Tiny Home Layout with Sleeping/Living/Kitchen areas combined into one space,"This compact airstream interior combines all necessary functions for comfort and convenience, featuring bright red and white colors for a cheerful and welcoming atmosphere.",Traditional/Vintage,Warm/Cozy,Natural (Window),Bedroom,TRUE
mid-century-modern_139.jpg,Modern Minimalist,"white, beige, light wood","wood paneling, linen, steel",natural soft light from large windows and ceiling skylights,calm and airy,"queen-size bed, chaise lounge, rug, cabinet","open space with central seating area, including a large window providing a view of the waterfront","This modern hotel room features a minimalist design with neutral tones and natural materials. The space is bright and airy, enhanced by the lighting from windows and skylights.",Minimalist,Calm/Serene,Natural (Window),Living Room,TRUE
mid-century-modern_143.jpg,Scandinavian,"white, light gray, beige","wooden paneling, linen bedding, metal frame of bed, brass fixtures","Natural light from large windows and skylight, complemented by floor lamp.",Clean and serene with a touch of coziness.,"bed, wooden nightstands, floor lamp, rug, plant","Open space with a large bed in center, flanked by nightstands, rug and plant on either side. A large window at end of room lets in light.","Modern Scandinavian bedroom with natural tones and materials, creating a serene and comfortable atmosphere.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_148.jpg,Scandinavian,"white, gray, black","wood, fabric, metal",natural light from large windows and ceiling light fixture,calm and serene,"bed, nightstands, wall art, floor lamp",modern with clean lines and minimal decorative elements,"This modern bedroom features a large bed with multiple pillows, nightstands with lamps, a framed piece of wall art, a floor lamp for additional lighting, and wood accents that create a warm atmosphere while maintaining a sleek design.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_152.jpg,Modern Minimalist,"gray, orange, white","wood, fabric, leather",soft and warm,calm and modern,"bed, nightstand, pillows, chair",space with a central focus on the bed,"This is a modern minimalist bedroom with a gray color scheme, featuring a large bed as the focal point, soft lighting that creates a warm ambiance, and minimal decorative elements to maintain the clean and contemporary look.",Minimalist,Calm/Serene,Ambient/Soft,Bedroom,TRUE
mid-century-modern_16.jpg,Modern Minimalist,"white, gray, black","wood, linen, leather",natural soft light from large windows and recessed lighting,calm and airy,"bed, nightstands, lamp, artwork",spacious bedroom with open floor plan,"This modern bedroom features a minimalist design, with white and gray colors providing a calm atmosphere. The room is furnished with wood accents and linen materials, creating a warm and cozy feel. Large windows let in ample natural light, while recessed lighting complements the space. The room contains essential items such as a bed, nightstands, lamp, and artwork.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_163.jpg,Elegant Eclectic,"gold, white, beige","wooden floors, silk linens, brass fixtures","Large windows providing natural light during the day, and recessed lighting in the ceiling for night time",Luxurious and inviting with a touch of whimsy,"large wooden bed frame, tufted upholstered chair, decorative mirror, antique side table",Open concept design with separate bedroom area and living room space,"This spacious and luxurious master bedroom features a wooden canopy bed, elegant seating arrangement, and whimsical decor elements that create a warm and inviting atmosphere.",Other,Warm/Cozy,Natural (Window),Bedroom,TRUE
mid-century-modern_19.jpg,Modern Minimalist,"brown, white, wood","cedar siding, glass block windows, concrete flooring",natural soft light from large glass windows and skylight,calm and airy,"mid-century modern sofa, coffee table with built-in storage, floor lamp with curved metal frame, contemporary patterned area rug","open space with central seating area, separate bedroom wing",This mid-century modern house in the woods features a minimalist design with clean lines and a neutral color palette. The large glass windows let in soft natural light that illuminates the space. The open layout includes a central seating area flanked by built-in storage and a separate bedroom wing. The contemporary furnishings add a touch of modernity to the rustic surroundings.,Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_190.jpg,Modern Minimalist,"beige, white, light wood","oak wood, linen, steel",natural soft light from large windows,calm and airy,"bed, side table, chair, pillows, area rug",open space with central seating area around bed,"This room has a modern, minimalist design with a neutral color palette and natural lighting. The materials used include oak wood, linen, and steel. It features a large bed as the centerpiece of the space, surrounded by a side table, chair, area rug, and pillows for comfort.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_193.jpg,Modern,"light gray, dark gray, white","wood, fabric, leather","Natural light entering from the large windows, creating a bright and airy atmosphere.",Calm and minimalist,"bed, chair, couch, end table, rug","Open floor plan with a living area that flows into the bedroom space, providing a sense of spaciousness.","This modern bedroom features a minimalist design with a light gray color palette, wood accents, and leather elements. The open layout allows for natural light to flood the space, creating a calm and airy atmosphere.",Modern,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_2.jpg,Modern,"blue, white, yellow","leather, wool, brass","Natural light from large windows, complemented by floor lamp and wall sconces.","Clean, bright, and contemporary.","sofa, coffee table, floor lamp, plant, couch",Open concept with central seating area. The layout is symmetrical with a mirrored sofa on the left and right sides of the room.,"This modern living room features clean lines, minimalist design, and a color palette of blue, white, and yellow. Leather furniture contrasts beautifully with wool accent pillows and brass lighting fixtures. The space is well-lit with natural sunlight from large windows on both sides of the room and supplemented by floor lamps and wall sconces.",Modern,Modern/Sophisticated,Natural (Window),Bedroom,TRUE
mid-century-modern_201.jpg,Scandinavian,"white, blue, cream","wool, linen, wood, metal",natural light from large windows,calm and serene,"bed, headboard, nightstand, lamp","modern, sleek design with clean lines and minimal clutter",This is a well-designed bedroom that combines Scandinavian style elements for a calming and serene atmosphere.,Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_202.jpg,Modern Minimalist,"gray, off-white, rust","wood, linen, metal",soft natural light from the large windows and recessed ceiling lights,calm and cozy,"bed, side tables, pillows, area rug, lamp",open space with a central seating area flanked by side tables,"This is an interior design image of a modern minimalist bedroom with a calming color palette, wooden accents, and soft lighting that creates a cozy atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_206.jpg,Modern Minimalist,"white, red accent","wood, metal, fabric",well-lit with natural light from large windows and a ceiling fan providing ventilation,bright and airy,"sofa, coffee table, television, potted plant",open floor plan with sliding glass doors leading to patio,"A modern, minimalist living room with a white color scheme and red accent pillows. The space is well-lit by natural light, and features a large window and ceiling fan for ventilation. A comfortable sofa sits beneath a television, with a potted plant adding a touch of greenery to the room.",Minimalist,Bright/Airy,Natural (Window),Bedroom,TRUE
mid-century-modern_225.jpg,Scandinavian,"black, white, wood","wood, fabric, metal",sunny and bright from large windows,calm and cozy,"bed, shelves, chair, curtains, rug, pillows",modular design with sleeping area separated from workspace by sliding doors,"A bedroom designed for functionality and comfort, featuring a large window that lets in ample natural light.",Scandinavian,Calm/Serene,Bright,Bedroom,TRUE
mid-century-modern_247.jpg,Modern Minimalist,"white, neutral grey, natural wood","oak wood paneling, linen bedding, brushed nickel hardware","soft, natural light from floor-to-ceiling windows and recessed ceiling lights",calm and serene,"large headboard with integrated lighting, simple bedside tables, floor lamp, mid-century modern armchair",open floor plan with minimal obstructions for a seamless transition between spaces,"This master bedroom is a sleek, modern retreat featuring natural materials and soft lighting for a calm and serene atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_257.jpg,Scandinavian,"beige, light wood, gray","wood, linen, wool",natural soft light from large windows,calm and airy,"sofa, coffee table, floor lamp, rug",open space with central seating area,"This modern bedroom features a Scandinavian design style with a neutral color palette, natural materials like wood and linen, soft lighting from windows, and minimalistic decor. The layout is open, with a central focal point around the large bed. A cozy coffee table completes the space.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_277.jpg,Scandinavian,"white, blue, grey","oak wood, linen, concrete, steel",natural soft light from large windows and floor lamps,calm and airy,"sofa, coffee table, plant, floor lamp, blue accent pillows",open space with central seating area surrounded by large windows and a wall of sliding glass doors leading to a balcony,"A bright and airy Scandinavian-style living room featuring wooden floors, natural light from the numerous windows, a blue accent color, and a comfortable L-shaped sofa.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_305.jpg,Modern Minimalist,"white, beige, light wood","oak wood, linen, steel",natural soft light from large windows,calm and airy,"sofa, coffee table, potted plant, floor lamp",open space with central seating area around bed,"The room is a serene, modern space that combines natural elements with minimalist furnishings to create an inviting atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_310.jpg,Scandinavian,"white, light blue, dark gray","wood, linen, metal",soft natural light from large windows,calm and cozy,"bed, nightstand, lamp, throw blanket, pillows","large bedroom with ample space around the bed, nightstand on left side of bed, lamp on right side.","This is a bright and airy bedroom in a Scandinavian style with a calm and cozy mood. The room features a large wooden bed, surrounded by natural light from two windows. The color palette consists of white, light blue, and dark gray tones, which are complemented by materials such as wood, linen, and metal. A few carefully chosen objects, including a nightstand with a lamp on it, contribute to the overall minimalist aesthetic.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_312.jpg,Scandinavian,"white, beige, gray, navy","wood, linen, woven textiles, leather",natural soft light from large windows,calm and serene,"bed, nightstands, chest of drawers, floor lamp, potted plant","open space with central bed as focal point, flanked by nightstands and dresser","Modern Scandinavian-style bedroom featuring a minimalist color palette with natural materials, soft lighting, and clean lines.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_315.jpg,Modern Minimalist,"black, white, gray","wood, leather, metal",bright and modern with a mix of natural light from windows,"modern, sleek, and luxurious","bed, nightstands, rugs, lamps",linear design with bed as focal point between two nightstands,"A modern hotel room with a minimalist design featuring a king-sized bed, black headboard and footboard, white linens, wood flooring, gray walls, leather accents on the bedding and seating areas, and brass lighting fixtures.",Minimalist,Modern/Sophisticated,Natural (Window),Bedroom,TRUE
mid-century-modern_327.jpg,Modern Minimalist,"gray, white, wood","oak wood, linen, concrete",natural soft light from large windows,calm and airy,"bed, nightstands, chairs, couch",open space with central seating area,"This is a modern minimalist bedroom with a gray color palette, natural light, and clean lines. The room has oak wood walls and flooring, linen curtains, concrete accents, and features a large bed, chairs, nightstands, and couch for comfort.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_330.jpg,Scandinavian,"white, beige, light wood","wood paneling, plush fabrics, glass",natural soft light from large windows,calm and airy,"sofa, coffee table, area rug, floor lamp, throw pillows","open space with central seating area, leading to patio overlooking greenery","This living room is designed in a Scandinavian style, featuring light wood paneling and plush fabrics. The soft color palette contributes to the calm and airy mood of the space. The open layout leads to an outdoor patio where one can enjoy the natural surroundings.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_338.jpg,Modern,"white, gray, blue","wood, cloth, leather",well lit with natural light from a window and ambient ceiling lights,"modern, clean, and minimalist","queen size bed with matching bedding, orange accent blanket, black tufted headboard, round side table, blue geometric area rug","spacious, clean lines in open floor plan","This modern bedroom features a queen size bed with an orange blanket and black tufted headboard. The room is decorated with white, gray, and blue accents on materials like wood, cloth, and leather. Natural light fills the space through a window above the bed and ambient ceiling lights provide additional illumination.",Modern,Modern/Sophisticated,Natural (Window),Bedroom,TRUE
mid-century-modern_34.jpg,Modern,"white, wood tones, blue accents","oak wood, linen, brass, concrete",natural light from large windows and soft overhead lighting,calm and spacious,"platform bed, wood nightstands, floor lamp, small plant, throw blanket",open space with a central seating area,"A modern, minimalist bedroom with clean lines, natural materials, and plenty of light.",Modern,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_344.jpg,Modern Minimalist,"blue, white, light gray","wood, fabric, brass",soft natural light with ambient and task lighting,calm and serene,"bed, nightstand, armchair, lamps, pillows","open space centered around bed, with sitting area to side","A modern minimalist bedroom featuring a large bed in the center of an open space, flanked by a nightstand and armchair. Soft lighting provides a calm and serene atmosphere.",Minimalist,Calm/Serene,Natural,Bedroom,TRUE
mid-century-modern_367.jpg,Modern Minimalist,"light wood, white, beige","oak wood, linen, steel",soft natural light from large windows,calm and airy,"bed, nightstand, pillows, books, plant",comfortable bedroom with open space around bed,"Modern minimalist style with a calming atmosphere, featuring light wood tones and simple furnishings.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_417.jpg,Modern,"white, light wood","oak wood, concrete, steel",bright and natural from large windows,contemporary and elegant,"sofa, coffee table, plant, floor lamp",open space with central seating area and separate wings for living spaces and bedrooms,"This modern house features a clean, open interior design with minimalist decor. The color palette is neutral, creating an elegant atmosphere. Natural light fills the space through large windows, contributing to the contemporary feel of the home. The layout emphasizes functionality while maintaining a sense of privacy between the living spaces and bedrooms.",Modern,Luxurious/Elegant,Natural (Window),Bedroom,TRUE
mid-century-modern_42.jpg,Modern Minimalist,"white, gray, wood","concrete, leather, metal, fabric",recessed lighting with warm white tones and soft ambient light,"modern, sleek, and clean","bed, sofa, side tables, console table, floor lamp",open-concept living space with sleeping area integrated into the overall design,"This modern minimalist bedroom suite features a monochromatic color scheme with white walls and floors, gray accents, and wood for warmth. The sleek lines of the furniture contribute to an elegant and contemporary feel. Recessed lighting creates a soft ambiance in the space.",Minimalist,Modern/Sophisticated,Recessed,Bedroom,TRUE
mid-century-modern_422.jpg,Modern Minimalist,"gray, white, wood","wood, linen, metal",soft natural light from large windows,calm and cozy,"bed, bookshelf, couch, ladder, pillows",open space with central seating area,"This is a modern minimalist interior design featuring a large loft bed above a comfortable seating area. The color palette is neutral with grays, whites, and wood tones. The materials used include wood for the loft bed frame and couch, linen for the cushions and curtains, and metal for accessories.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_435.jpg,Modern Minimalist,"dark blue, beige, light wood","oak wood, linen, concrete",natural soft light from large windows and recessed ceiling lights,calm and airy,"flat-screen TV, modern sectional sofa, wooden coffee table, decorative throw pillows",open space with central seating area surrounding entertainment center,"This modern living room features a minimalist design with sleek lines and neutral colors, creating a calm and airy atmosphere. The space is well-lit by natural light from large windows and recessed ceiling lights. The furniture includes a sectional sofa, wooden coffee table, and decorative throw pillows, all complementing the dark blue walls and oak wood flooring. A flat-screen TV serves as the focal point of the room.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_44.jpg,Contemporary,"gray, white, black","wood paneling, glass, brick",Natural and artificial lighting with recessed ceiling lights and floor lamps.,Modern and minimalistic with a touch of rustic charm from the brick accents.,"modern sofa, minimalist coffee table, sleek pendant lamp, flat-screen TV, decorative throw pillows","Open concept living area with a combined kitchen, dining and living space. A hallway leads to the bedrooms.","The house features contemporary design elements such as gray and white color schemes, wood paneling, glass windows, recessed ceiling lights, flat-screen TV, and decorative pillows. The open layout creates a spacious and modern living area, while brick accents add warmth to the otherwise minimalistic style.",Contemporary,Modern/Sophisticated,Natural,Bedroom,TRUE
mid-century-modern_445.jpg,Modern Minimalist,"white, gray, wooden","oak wood, linen, steel",bright and natural light from large windows,calm and airy,"bed, nightstand, mirror, potted plant",spacious bedroom with a central focus on the bed,"This is a modern minimalist style bedroom with a clean, bright atmosphere. The room features wooden accents and natural lighting from large windows, contributing to its calm and airy mood.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_464.jpg,Scandinavian,"blue-green, red-orange, yellow","wood, brick, linen",natural soft light from large windows and skylight,calm and airy,"bed, nightstand, pillows, lamp",open space with central sleeping area under sloped ceiling,"The bedroom has a Scandinavian design style, featuring natural materials and colors, soft lighting, and a simple layout centered around the large bed.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_466.jpg,Modern Minimalist,"light pink, dark gray","wood, fabric",natural soft light from large windows,calm and serene,"bunk beds, pillows, shelves, table",open space with central seating area,"The room features a modern minimalist design with a pink and gray color scheme, using natural light to create a calm and serene atmosphere. The bunk beds are the focal point, with shelves and table providing functional storage and surface areas.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_504.jpg,Modern,"white, black, blue","wood, fabric, metal",bright and even with multiple light sources,calm and serene,"bed, shelves, plant, floor lamp","two beds side by side with shelving between, flanking a central window area","A well-lit modern bedroom design featuring two beds and a window area, framed in wood with black and white accents.",Modern,Calm/Serene,Bright,Bedroom,TRUE
mid-century-modern_518.jpg,Modern Minimalist,"white, gray, light wood","oak wood, marble, brass",natural soft light from large windows and ceiling recessed lights,calm and airy,"bed, dresser, shower, sink, mirror, towel rack",long narrow space with hallway leading to bedroom and bathroom,Unknown,Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_585.jpg,Scandinavian,"white, light wood, blue","wood, stone, fabric",Natural soft light from large windows and glass doors.,"Clean, calm, and airy.","Large white sofa with wooden legs., Linen upholstered armchair in corner., Dark wood coffee table., Light blue accent pillows on the sofa., Vase of pink flowers on coffee table.",Open space with a central seating area and a large stone fireplace.,"This Scandinavian style home features a warm and inviting atmosphere with natural light, clean lines, and wooden accents.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_587.jpg,Modern Minimalist,"white, beige, light wood","wood, linen, glass",natural soft light from large windows,calm and airy,"bed, nightstand, lamp, vase",open space with central seating area,"This is a modern minimalist bedroom with a white linen bed, a wooden nightstand with a lamp and vase on it, creating an airy and calm atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_607.jpg,Scandinavian,"dark blue, white, gold","wood, fabric, brass",Natural light coming in through a large window. Additional warmth from table lamps.,"Bright and airy, with a touch of luxury.","sofa, coffee table, throw pillow, side table",Living room with a dark blue sofa centered in front of a large window. A side table with a lamp is placed next to the sofa. A coffee table sits in front of the seating area.,"This living space has been designed with Scandinavian principles in mind, utilizing natural light and muted colors for a bright and airy atmosphere. The gold elements add a touch of luxury to the otherwise neutral palette.",Scandinavian,Luxurious/Elegant,Natural (Window),Bedroom,TRUE
mid-century-modern_668.jpg,Scandinavian,"white, beige, light wood","wood, linen, marble",bright and natural light from large windows,calm and relaxed,"bed, nightstand, lamp, sofa",open space with a central bed and seating area,"A modern Scandinavian style bedroom with a minimalist design, natural lighting, and calming colors.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_682.jpg,Modern Minimalist,"white, gray, black","wood, fabric, metal",bright and natural light from window,calm and serene,"bed, nightstand, lamp, painting","simple, clean lines with minimal clutter","This bedroom features a modern, minimalist design with white linens on the bed and gray accents throughout. The room is well-lit by natural light from a large window and has a serene atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_707.jpg,Modern Minimalist,"grayscale, white, wood accent","wood veneer panels, glass shelving, brass accents",natural soft light from large windows and recessed ceiling fixtures,calm and inviting,"flat-screen TV mounted on wood paneling, sleek glass-top coffee table, modern sofa with geometric throw pillows, minimalist floor lamp",open space with central seating area flanked by a small sectional and entertainment unit,"This modern living room showcases a minimalist design with wood accents, sleek glass elements, and an open layout that creates a calming and inviting atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_725.jpg,Modern Minimalist,"white, black, red","oak wood, brick, concrete, steel","soft, natural light from large windows and recessed LED lights",modern and serene,"bed, chair, side table, plant, lamp",open space with central seating area around a fireplace,"Modern minimalist bedroom with a monochromatic palette, featuring wood accents and a cozy atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_726.jpg,Scandinavian,"white, blue, orange","wood, wicker, linen",natural soft light from large windows and floor lamp,cozy and inviting,"sofa, coffee table, plant, floor lamp, rug",open space with central seating area,"The living room has a Scandinavian design, featuring a mix of natural materials such as wood and wicker. The color palette includes white for the walls, blue accents on the sofa and rug, and orange in decorative elements like pillows. The layout is open and inviting, with ample seating provided by a large sectional sofa.",Scandinavian,Warm/Cozy,Natural (Window),Bedroom,TRUE
mid-century-modern_737.jpg,Scandinavian,"green, white, beige","wood, linen, cotton",natural soft light from large windows,calm and airy,"bed, sofa, coffee table, lamp, picture frame",open space with central seating area,"This is a modern Scandinavian-style bedroom featuring wooden flooring, a large window for natural light, and simple, clean lines in the furniture design.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_780.jpg,Modern Minimalist,"gray, orange, blue","wood, glass, stainless steel",natural soft light from large windows and recessed lights on ceiling,calm and airy,"gray sofa with colorful throw pillows, large glass kitchen island, modern pendant lights, rectangular area rug","open space layout with kitchen, dining room, living room all connected in one continuous flow","This modern minimalist home features a bright and airy open floor plan, with a color palette of grays, oranges, and blues. The materials used include wood floors, glass surfaces, and stainless steel appliances. Large windows allow natural light to fill the space, creating a calm and serene atmosphere.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_797.jpg,Scandinavian,"white, light wood, beige","oak wood, linen, brass",soft and natural light from large windows,calm and airy,"bunk bed with pink bedding, white nightstands with lamps on top, large windows for plenty of light, wooden bookshelf against the wall, pink armchair with pillows","two levels with a loft bed and below it is a play area, both with furniture","A cozy loft bedroom for children with plenty of natural light, creating an inviting space for relaxation and play.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_826.jpg,Modern,"white, gray, beige","wood, metal, plastic","modern, bright and clean",calm and minimalistic,"bamboo tray with storage compartments, beige round cushion for foot massage, white cabinet with drawers for organizing, natural wood dresser with two doors, plastic container holding various creams and gels",functional and organized,"This is a modern design space that focuses on minimalistic simplicity, clean lines, and natural materials. The round cushion on the wooden cabinet adds an interesting touch to the otherwise straightforward furnishings.",Modern,Calm/Serene,Bright,Bedroom,TRUE
mid-century-modern_828.jpg,Modern Minimalist,"neutral, wood accents","leather, brass, wood, glass",natural soft light from large windows and ceiling fixtures,calm and airy,"sofa, coffee table, plant, floor lamp, decorative pillows",open space with central seating area,"This living room features a modern minimalist design, characterized by neutral colors and natural materials. The space is open and airy, filled with soft light from large windows and ceiling fixtures.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_863.jpg,Modern Minimalist,"beige, white, light wood","concrete, steel, leather",bright and natural light from large windows,calm and airy,"sofa, coffee table, potted plant, floor lamp, abstract art","open space with central seating area, flanked by bedrooms on either side","This modern minimalist living room features a neutral color palette, concrete and steel accents, and natural light streaming in through large windows. The layout is open and airy, perfect for relaxation or entertaining guests.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_865.jpg,Scandinavian,"white, beige, light wood","oak wood, linen, steel",natural soft light from large windows,calm and airy,"wooden dresser, vase with branches, painting on wall, silver candle holder",open space with central seating area,"This Scandinavian-style living room features a wooden dresser, a painting on the wall, and a vase with branches, creating an airy and open atmosphere.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_917.jpg,Scandinavian,"light blue, cream, wood","oak wood, linen, brass",natural soft light from large windows and recessed ceiling lights,calm and airy,"large wooden dresser with mirrors, small woven basket on top of dresser, small blue vase on dresser, round wall sconce","space is linear with the door at one end and the vanity in the center, flanked by mirrors","This bathroom has a clean and minimalist design, with light wooden furniture that complements the Scandinavian style. The color palette consists of soft cream tones for a warm and inviting atmosphere. Recessed ceiling lights provide even illumination throughout the space.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_928.jpg,Modern Minimalist,"white, black, natural wood","steel, glass, concrete","soft, natural light",clean and serene,"dresser, bed, chair, mirror, plant",space is divided into separate areas for sleeping and bathroom.,"The room has a modern design with black and white color scheme, minimalistic furniture, and steel accents. It features natural wood elements for contrast, glass partitions to separate spaces, and soft lighting that creates a serene atmosphere.",Minimalist,Calm/Serene,Natural,Bedroom,TRUE
mid-century-modern_941.jpg,Scandinavian,"white, beige, light wood","cedar siding, slate roofing, wood flooring",bright and airy with natural light from large windows,calm and inviting,"modern sofa set, vintage mid-century modern coffee table, large floor lamp, plants in wall planters",open space with central living area and bedrooms on the sides,"A Scandinavian-style house with a bright and inviting atmosphere featuring natural materials, a mix of vintage and modern furniture, and an open floor plan.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_96.jpg,Scandinavian,"navy blue, white, wood accents","wood paneling, linen bedding, wood floors",natural soft light from large windows and a hanging light fixture,calm and serene,"bed, nightstand, plant, rug, lampshade","space organized with bed in center, flanked by nightstands","The interior design features a navy blue wall as the focal point, with white and wood accents throughout. The room is well-lit by natural light from windows and a hanging light fixture. A cozy and inviting atmosphere is created with linen bedding on a wooden platform bed.",Scandinavian,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_970.jpg,Modern Minimalist,"gray, white, black","wood, linen, metal",natural soft light from large windows,calm and airy,"bed, dresser, nightstand, mirror","space designed for simplicity and functionality, with a bedroom and an adjacent bathroom","This modern minimalist interior design features clean lines, neutral colors, and simple, functional furniture. The space is well-lit by natural light coming in through large windows.",Minimalist,Calm/Serene,Natural (Window),Bedroom,TRUE
mid-century-modern_977.jpg,Modern,"white, gray, navy","wood, fabric, metal","Well-lit, natural light from windows and ceiling fan light",Elegant and serene,"bed, nightstands, rug, artwork","Centered around a large bed with two nightstands on either side, flanking a rug in the center. Above the bed is a ceiling fan with light fixtures.","A modern, elegant bedroom design featuring a white bed, gray linens and throw pillows, a wooden headboard, nightstands with lamps, a plush rug, and contemporary artwork on the walls.",Modern,Calm/Serene,Natural (Window),Bedroom,TRUE
